,NAME,STATE,STATEFP,COUNTYFP,NAMELSAD,POINT,SITE
5817,Red Lake,Minnesota,27,125,Red Lake County,POINT (-95.874939 47.944767),119524
5818,Red Lake,Minnesota,27,125,Red Lake County,POINT (-95.90273999999999 47.944786),119523
5819,Red Lake,Minnesota,27,125,Red Lake County,POINT (-95.819489 47.907463),119363
5820,Jefferson,Oregon,41,031,Jefferson County,POINT (-120.743912 44.748344),117326
5821,Jefferson,Oregon,41,031,Jefferson County,POINT (-121.0047 44.473553),116331
5822,Jefferson,Oregon,41,031,Jefferson County,POINT (-120.47934 44.710297),116926
5823,Cheatham,Tennessee,47,021,Cheatham County,POINT (-87.07608 36.420898),28923
5824,Union,South Dakota,46,127,Union County,POINT (-96.543854 42.654762),76542
5825,Union,South Dakota,46,127,Union County,POINT (-96.619934 42.672962),76744
5826,Union,South Dakota,46,127,Union County,POINT (-96.569153 42.654633),76541
5827,Elmore,Alabama,01,051,Elmore County,POINT (-86.182709 32.503662),11393
5828,Lumpkin,Georgia,13,187,Lumpkin County,POINT (-84.06842 34.61932),19356
5829,Knox,Ohio,39,083,Knox County,POINT (-82.49279799999999 40.54628),61529
5830,Knox,Ohio,39,083,Knox County,POINT (-82.50097700000001 40.509701),61084
5831,Knox,Ohio,39,083,Knox County,POINT (-82.516846 40.549393),61528
5832,Bremer,Iowa,19,017,Bremer County,POINT (-92.407104 42.857513),79723
5833,Bremer,Iowa,19,017,Bremer County,POINT (-92.490967 42.729877),78196
5834,Bremer,Iowa,19,017,Bremer County,POINT (-92.492096 42.711292),77943
5835,Goliad,Texas,48,175,Goliad County,POINT (-97.35086099999999 28.436749),2550
5836,Henderson,North Carolina,37,089,Henderson County,POINT (-82.452881 35.241791),24442
5837,Indian River,Florida,12,061,Indian River County,POINT (-80.46597300000001 27.739113),3779
5838,Roberts,Texas,48,393,Roberts County,POINT (-100.922638 35.723156),22314
5839,Roberts,Texas,48,393,Roberts County,POINT (-100.56778 35.832233),22848
5840,Roberts,Texas,48,393,Roberts County,POINT (-100.902832 35.760948),22534
5841,Deuel,Nebraska,31,049,Deuel County,POINT (-102.334808 41.166172),60742
5842,Deuel,Nebraska,31,049,Deuel County,POINT (-102.338684 41.203197),61191
5843,Deuel,Nebraska,31,049,Deuel County,POINT (-102.599182 41.094158),60081
5844,Livingston,New York,36,051,Livingston County,POINT (-77.509277 42.65559),96241
5845,Livingston,New York,36,051,Livingston County,POINT (-77.86947600000001 42.583588),94360
5846,Livingston,New York,36,051,Livingston County,POINT (-77.696625 42.802425),97807
5847,O'Brien,Iowa,19,141,O'Brien County,POINT (-95.85968 43.158428),82282
5848,O'Brien,Iowa,19,141,O'Brien County,POINT (-95.758301 42.990765),80338
5849,O'Brien,Iowa,19,141,O'Brien County,POINT (-95.52889999999999 43.045849),80928
5850,Callahan,Texas,48,059,Callahan County,POINT (-99.508179 32.200653),9856
5851,Callahan,Texas,48,059,Callahan County,POINT (-99.444794 32.221153),9907
5852,Callahan,Texas,48,059,Callahan County,POINT (-99.44201700000001 32.166756),9780
5853,Rains,Texas,48,379,Rains County,POINT (-95.924072 32.956425),11290
5854,Grant,Kansas,20,067,Grant County,POINT (-101.093323 37.614445),36213
5855,Grant,Kansas,20,067,Grant County,POINT (-101.097778 37.669697),36612
5856,Grant,Kansas,20,067,Grant County,POINT (-101.119537 37.650097),36485
5857,Lee,Virginia,51,105,Lee County,POINT (-82.974121 36.728443),34800
5858,Sierra,New Mexico,35,051,Sierra County,POINT (-107.61647 32.850174),12433
5859,Sierra,New Mexico,35,051,Sierra County,POINT (-107.591492 32.706184),12220
5860,Sierra,New Mexico,35,051,Sierra County,POINT (-107.496643 32.662647),12122
5861,Drew,Arkansas,05,043,Drew County,POINT (-91.46405 33.761147),13000
5862,Morrill,Nebraska,31,123,Morrill County,POINT (-103.237091 41.462826),64863
5863,Morrill,Nebraska,31,123,Morrill County,POINT (-102.720337 41.515301),65090
5864,Morrill,Nebraska,31,123,Morrill County,POINT (-102.693542 41.498333),64865
5865,Benton,Missouri,29,015,Benton County,POINT (-93.104736 38.514668),40541
5866,Pike,Arkansas,05,109,Pike County,POINT (-93.623138 34.222446),14089
5867,Mesa,Colorado,08,077,Mesa County,POINT (-108.151672 39.09985),46742
5868,Mesa,Colorado,08,077,Mesa County,POINT (-108.131683 39.120937),46851
5869,Mesa,Colorado,08,077,Mesa County,POINT (-108.164413 39.042152),46416
5870,Dent,Missouri,29,065,Dent County,POINT (-91.426331 37.528427),35340
5871,Tazewell,Virginia,51,185,Tazewell County,POINT (-81.45880099999999 37.134914),38961
5872,Tazewell,Virginia,51,185,Tazewell County,POINT (-81.47131299999999 37.080532),38645
5873,Tazewell,Virginia,51,185,Tazewell County,POINT (-81.437866 37.225559),39437
5874,Pike,Pennsylvania,42,103,Pike County,POINT (-75.157104 41.297165),84590
5875,Pike,Pennsylvania,42,103,Pike County,POINT (-75.037689 41.273186),84593
5876,Pike,Pennsylvania,42,103,Pike County,POINT (-75.085449 41.282799),84591
5877,Susquehanna,Pennsylvania,42,115,Susquehanna County,POINT (-75.509216 41.827961),90817
5878,Susquehanna,Pennsylvania,42,115,Susquehanna County,POINT (-75.493683 41.65202),88635
5879,Susquehanna,Pennsylvania,42,115,Susquehanna County,POINT (-75.496582 41.863926),91159
5880,Morris,Texas,48,343,Morris County,POINT (-94.664642 33.019928),11430
5881,Washington,Pennsylvania,42,125,Washington County,POINT (-80.18890399999999 40.145679),60640
5882,Addison,Vermont,50,001,Addison County,POINT (-72.970367 43.994984),112708
5883,Addison,Vermont,50,001,Addison County,POINT (-72.814148 43.98103),112786
5884,Addison,Vermont,50,001,Addison County,POINT (-72.988953 44.212543),113417
5885,Leavenworth,Kansas,20,103,Leavenworth County,POINT (-94.957336 39.401653),44697
5886,Leavenworth,Kansas,20,103,Leavenworth County,POINT (-94.98129299999999 39.401901),44696
5887,Leavenworth,Kansas,20,103,Leavenworth County,POINT (-94.98159800000001 39.383381),44609
5888,Muskegon,Michigan,26,121,Muskegon County,POINT (-86.189514 43.167397),88589
5889,Muskegon,Michigan,26,121,Muskegon County,POINT (-86.269165 43.305779),90344
5890,Muskegon,Michigan,26,121,Muskegon County,POINT (-86.316864 43.328758),90567
5891,Hinds,Mississippi,28,049,Hinds County,POINT (-90.240295 32.399605),10577
5892,Lampasas,Texas,48,281,Lampasas County,POINT (-97.975281 31.157814),8493
5893,Lampasas,Texas,48,281,Lampasas County,POINT (-97.95315600000001 31.122112),8406
5894,Lampasas,Texas,48,281,Lampasas County,POINT (-97.99588 31.139297),8454
5895,Loudoun,Virginia,51,107,Loudoun County,POINT (-77.844604 39.11237),53558
5896,Loudoun,Virginia,51,107,Loudoun County,POINT (-77.79986599999999 39.180351),54280
5897,Loudoun,Virginia,51,107,Loudoun County,POINT (-77.94635 39.016582),52466
5898,St. Clair,Missouri,29,185,St. Clair County,POINT (-93.945465 38.109783),38640
5899,St. Clair,Missouri,29,185,St. Clair County,POINT (-93.970703 38.054855),38328
5900,St. Clair,Missouri,29,185,St. Clair County,POINT (-93.922607 38.090843),38531
5901,Delaware,New York,36,025,Delaware County,POINT (-75.16720599999999 42.280125),97030
5902,Delaware,New York,36,025,Delaware County,POINT (-74.704224 42.2649),98085
5903,Delaware,New York,36,025,Delaware County,POINT (-74.69982899999999 42.206196),97302
5904,Phillips,Montana,30,071,Phillips County,POINT (-107.830704 48.915653),125101
5905,Phillips,Montana,30,071,Phillips County,POINT (-108.568787 47.93681),122323
5906,Phillips,Montana,30,071,Phillips County,POINT (-107.826538 48.897247),125073
5907,Mercer,Missouri,29,129,Mercer County,POINT (-93.47601299999999 40.451862),51229
5908,Mercer,Missouri,29,129,Mercer County,POINT (-93.50116 40.433899),51052
5909,Mercer,Missouri,29,129,Mercer County,POINT (-93.449341 40.506908),51764
5910,Mason,Washington,53,045,Mason County,POINT (-123.398254 47.351097),126383
5911,Nash,North Carolina,37,127,Nash County,POINT (-78.09375 35.770931),33191
5912,York,Virginia,51,199,York County,POINT (-76.571747 37.258434),43359
5913,York,,51,199,York County,POINT (-76.39196800000001 37.222836),43361
5914,York,,51,199,York County,POINT (-76.335785 37.249653),43558
5915,Pettis,Missouri,29,159,Pettis County,POINT (-93.477417 38.654045),41164
5916,Pettis,Missouri,29,159,Pettis County,POINT (-93.171387 38.609047),40981
5917,Pettis,Missouri,29,159,Pettis County,POINT (-93.453003 38.671944),41252
5918,Missoula,Montana,30,063,Missoula County,POINT (-114.401123 46.706509),120278
5919,Missoula,Montana,30,063,Missoula County,POINT (-114.312653 47.103123),122037
5920,Missoula,Montana,30,063,Missoula County,POINT (-114.415192 46.665993),120107
5921,Chautauqua,Kansas,20,019,Chautauqua County,POINT (-96.40506000000001 37.20697),31911
5922,Upshur,Texas,48,459,Upshur County,POINT (-94.867096 32.604092),10651
5923,Culpeper,Virginia,51,047,Culpeper County,POINT (-78.12988300000001 38.555882),48795
5924,Haskell,Oklahoma,40,061,Haskell County,POINT (-95.137817 35.071541),17380
5925,Haskell,Oklahoma,40,061,Haskell County,POINT (-95.405365 35.201855),18348
5926,Haskell,Oklahoma,40,061,Haskell County,POINT (-95.11541699999999 35.071339),17381
5927,Ohio,West Virginia,54,069,Ohio County,POINT (-80.583832 40.148594),59984
5928,Morgan,West Virginia,54,065,Morgan County,POINT (-78.186707 39.533741),57485
5929,Morgan,West Virginia,54,065,Morgan County,POINT (-78.19201700000001 39.515675),57255
5930,Morgan,West Virginia,54,065,Morgan County,POINT (-78.37423699999999 39.566277),57484
5931,Rockingham,Virginia,51,165,Rockingham County,POINT (-79.09768699999999 38.646999),48412
5932,Whitley,Indiana,18,183,Whitley County,POINT (-85.62262 41.015087),62970
5933,Whitley,Indiana,18,183,Whitley County,POINT (-85.647034 41.01749),62969
5934,Whitley,Indiana,18,183,Whitley County,POINT (-85.52182000000001 41.023849),63202
5935,Siskiyou,California,06,093,Siskiyou County,POINT (-122.213943 41.868126),105477
5936,Siskiyou,California,06,093,Siskiyou County,POINT (-122.820633 41.358437),102264
5937,Siskiyou,California,06,093,Siskiyou County,POINT (-122.61731 41.372021),101837
5938,Day,South Dakota,46,037,Day County,POINT (-97.89389 45.302952),107439
5939,Day,South Dakota,46,037,Day County,POINT (-97.972656 45.282974),107329
5940,Day,South Dakota,46,037,Day County,POINT (-97.864929 45.228889),106952
5941,Orleans,Louisiana,22,071,Orleans Parish,POINT (-89.938599 30.005718),6574
5942,Orleans,Louisiana,22,071,Orleans Parish,POINT (-90.01217699999999 30.118786),6838
5943,Orleans,Louisiana,22,071,Orleans Parish,POINT (-90.113525 29.90884),6226
5944,Jefferson,Alabama,01,073,Jefferson County,POINT (-86.888519 33.380428),12866
5945,Walker,Alabama,01,127,Walker County,POINT (-86.96212800000001 33.809677),14011
5946,DeKalb,Missouri,29,063,DeKalb County,POINT (-94.487061 40.007484),48255
5947,DeKalb,Missouri,29,063,DeKalb County,POINT (-94.535889 39.989639),48125
5948,DeKalb,Missouri,29,063,DeKalb County,POINT (-94.515289 39.841026),46994
5949,Gadsden,Florida,12,039,Gadsden County,POINT (-84.857269 30.674747),8759
5950,DeSoto,Mississippi,28,033,DeSoto County,POINT (-90.192139 34.976093),17926
5951,Warren,Virginia,51,187,Warren County,POINT (-78.099487 38.910896),51140
5952,Warren,Virginia,51,187,Warren County,POINT (-78.065735 38.942875),51503
5953,Warren,Virginia,51,187,Warren County,POINT (-78.070984 38.924831),51323
5954,Edwards,Illinois,17,047,Edwards County,POINT (-88.013245 38.317219),40905
5955,Madison,Tennessee,47,113,Madison County,POINT (-88.717957 35.724236),23201
5956,Randolph,Alabama,01,111,Randolph County,POINT (-85.39254800000001 33.244068),12903
5957,Ashe,North Carolina,37,009,Ashe County,POINT (-81.654572 36.377384),33320
5958,Ashe,North Carolina,37,009,Ashe County,POINT (-81.613739 36.55843),34980
5959,Ashe,North Carolina,37,009,Ashe County,POINT (-81.595337 36.331326),33059
5960,Dolores,Colorado,08,033,Dolores County,POINT (-108.700043 37.77903),40598
5961,Dolores,Colorado,08,033,Dolores County,POINT (-108.653931 37.784851),40600
5962,Dolores,Colorado,08,033,Dolores County,POINT (-108.692688 37.742569),40426
5963,Licking,Ohio,39,089,Licking County,POINT (-82.698151 40.064812),55694
5964,Union,Arkansas,05,139,Union County,POINT (-92.567078 33.259174),12091
5965,Henderson,Illinois,17,071,Henderson County,POINT (-90.79495199999999 40.687946),54522
5966,Henderson,Illinois,17,071,Henderson County,POINT (-90.79336499999999 40.706463),54718
5967,Henderson,Illinois,17,071,Henderson County,POINT (-90.79657 40.669422),54328
5968,Montgomery,Alabama,01,101,Montgomery County,POINT (-86.20077499999999 32.231056),10890
5969,Marion,Kentucky,21,155,Marion County,POINT (-85.145081 37.622154),39062
5970,Skagit,Washington,53,057,Skagit County,POINT (-122.473938 48.455204),126505
5971,Skagit,Washington,53,057,Skagit County,POINT (-122.074875 48.48632),126499
5972,Skagit,Washington,53,057,Skagit County,POINT (-122.14563 48.450806),126497
5973,Columbia,Wisconsin,55,021,Columbia County,POINT (-89.403076 43.333229),87470
5974,Columbia,Wisconsin,55,021,Columbia County,POINT (-89.301056 43.327053),87474
5975,Columbia,Wisconsin,55,021,Columbia County,POINT (-89.59075900000001 43.493736),89574
5976,Brunswick,,37,019,Brunswick County,POINT (-77.967651 33.756504),20074
5977,Brunswick,,37,019,Brunswick County,POINT (-78.481934 33.85297),20067
5978,Brunswick,North Carolina,37,019,Brunswick County,POINT (-78.51058999999999 33.914364),20538
5979,Clearwater,Minnesota,27,029,Clearwater County,POINT (-95.56970200000001 47.88821),119290
5980,Clearwater,Minnesota,27,029,Clearwater County,POINT (-95.18868999999999 47.383507),117143
5981,Clearwater,Minnesota,27,029,Clearwater County,POINT (-95.569275 47.94405),119527
5982,Northampton,,51,131,Northampton County,POINT (-75.89801 37.199295),43721
5983,Northampton,,51,131,Northampton County,POINT (-75.864075 37.230427),43912
5984,Northampton,,51,131,Northampton County,POINT (-75.68890399999999 37.327751),44539
5985,Rooks,Kansas,20,163,Rooks County,POINT (-99.33401499999999 39.204967),43977
5986,Rooks,Kansas,20,163,Rooks County,POINT (-99.31012 39.205742),43978
5987,Rooks,Kansas,20,163,Rooks County,POINT (-99.40765399999999 39.239635),44184
5988,Fayette,Indiana,18,041,Fayette County,POINT (-85.299194 39.766106),50063
5989,Fayette,Indiana,18,041,Fayette County,POINT (-85.294556 39.653431),49414
5990,Fayette,Indiana,18,041,Fayette County,POINT (-85.227509 39.758667),50066
5991,Hall,Nebraska,31,079,Hall County,POINT (-98.53555299999999 40.730083),53953
5992,Hamilton,Nebraska,31,081,Hamilton County,POINT (-97.907043 41.003284),56859
5993,Hamilton,Nebraska,31,081,Hamilton County,POINT (-97.85672 40.96703),56395
5994,Hamilton,Nebraska,31,081,Hamilton County,POINT (-97.855591 40.929913),55952
5995,Loup,Nebraska,31,115,Loup County,POINT (-99.683167 41.867764),68007
5996,Loup,Nebraska,31,115,Loup County,POINT (-99.658203 41.868614),68008
5997,Loup,Nebraska,31,115,Loup County,POINT (-99.682007 41.849197),67707
5998,Sheridan,Montana,30,091,Sheridan County,POINT (-104.381149 48.398266),122707
5999,Sheridan,Montana,30,091,Sheridan County,POINT (-104.049591 48.626629),123357
6000,Sheridan,Montana,30,091,Sheridan County,POINT (-104.239792 48.576385),123214
6001,Frontier,Nebraska,31,063,Frontier County,POINT (-100.003448 40.684624),53952
6002,Frontier,Nebraska,31,063,Frontier County,POINT (-100.647583 40.453739),51940
6003,Frontier,Nebraska,31,063,Frontier County,POINT (-100.770721 40.466808),52154
6004,Bibb,Alabama,01,007,Bibb County,POINT (-87.129608 33.219769),12574
6005,Lauderdale,Mississippi,28,075,Lauderdale County,POINT (-88.625671 32.360413),10730
6006,Big Stone,Minnesota,27,011,Big Stone County,POINT (-96.305573 45.485954),108219
6007,Big Stone,Minnesota,27,011,Big Stone County,POINT (-96.278992 45.486019),108220
6008,Big Stone,Minnesota,27,011,Big Stone County,POINT (-96.27911400000001 45.504646),108326
6009,Blue Earth,Minnesota,27,013,Blue Earth County,POINT (-94.249664 44.094261),94533
6010,Blue Earth,Minnesota,27,013,Blue Earth County,POINT (-94.334442 43.853436),91585
6011,Blue Earth,Minnesota,27,013,Blue Earth County,POINT (-94.274475 44.131897),95057
6012,Highland,Virginia,51,091,Highland County,POINT (-79.56512499999999 38.34634),46046
6013,Highland,Virginia,51,091,Highland County,POINT (-79.546875 38.32449),45960
6014,Highland,Virginia,51,091,Highland County,POINT (-79.703613 38.368862),46041
6015,Spotsylvania,Virginia,51,177,Spotsylvania County,POINT (-77.458557 38.206455),47303
6016,Strafford,New Hampshire,33,017,Strafford County,POINT (-71.07208300000001 43.513142),112454
6017,Strafford,New Hampshire,33,017,Strafford County,POINT (-71.173889 43.282745),111502
6018,Strafford,New Hampshire,33,017,Strafford County,POINT (-71.120941 43.524532),112452
6019,Houston,Georgia,13,153,Houston County,POINT (-83.81680299999999 32.355946),11703
6020,Delta,,26,041,Delta County,POINT (-86.76623499999999 45.523594),110712
6021,Delta,,26,041,Delta County,POINT (-86.783478 45.581253),110988
6022,Delta,Michigan,26,041,Delta County,POINT (-86.532532 45.954624),112604
6023,Sebastian,Arkansas,05,131,Sebastian County,POINT (-94.333679 34.987831),16930
6024,Santa Cruz,California,06,087,Santa Cruz County,POINT (-122.2099 37.136116),51706
6025,McIntosh,Georgia,13,191,McIntosh County,POINT (-81.30365 31.387466),10500
6026,McIntosh,Georgia,13,191,McIntosh County,POINT (-81.29589799999999 31.423042),10578
6027,Monroe,Georgia,13,207,Monroe County,POINT (-83.951324 33.182747),13168
6028,Dunklin,Missouri,29,069,Dunklin County,POINT (-90.179016 36.134666),25277
6029,Dunklin,Missouri,29,069,Dunklin County,POINT (-89.97985799999999 36.067451),24909
6030,Dunklin,Missouri,29,069,Dunklin County,POINT (-90.133606 36.131985),25279
6031,Wheeler,Texas,48,483,Wheeler County,POINT (-100.166656 35.592556),21662
6032,Wheeler,Texas,48,483,Wheeler County,POINT (-100.3797 35.399517),20483
6033,Wheeler,Texas,48,483,Wheeler County,POINT (-100.144104 35.593513),21663
6034,Forsyth,Georgia,13,117,Forsyth County,POINT (-84.036743 34.300919),17158
6035,San Patricio,Texas,48,409,San Patricio County,POINT (-97.729675 28.144676),2298
6036,San Patricio,Texas,48,409,San Patricio County,POINT (-97.729248 28.12685),2269
6037,San Patricio,Texas,48,409,San Patricio County,POINT (-97.42126500000001 27.900414),1980
6038,Walthall,Mississippi,28,147,Walthall County,POINT (-90.16113300000001 31.32243),8965
6039,Monroe,Missouri,29,137,Monroe County,POINT (-91.765503 39.431572),45239
6040,Isabella,Michigan,26,073,Isabella County,POINT (-84.801147 43.559937),94861
6041,Isabella,Michigan,26,073,Isabella County,POINT (-84.822998 43.580967),95123
6042,Isabella,Michigan,26,073,Isabella County,POINT (-84.779602 43.670547),96448
6043,Moore,Texas,48,341,Moore County,POINT (-101.671844 35.995907),24231
6044,Moore,Texas,48,341,Moore County,POINT (-102.133545 35.820911),23235
6045,Moore,Texas,48,341,Moore County,POINT (-102.119598 35.913895),23811
6046,Calhoun,South Carolina,45,017,Calhoun County,POINT (-81.03771999999999 33.767822),16467
6047,Calhoun,South Carolina,45,017,Calhoun County,POINT (-80.50708 33.552731),15811
6048,Sublette,Wyoming,56,035,Sublette County,POINT (-110.472656 42.399609),84889
6049,Sublette,Wyoming,56,035,Sublette County,POINT (-110.362213 42.471153),85730
6050,Sublette,Wyoming,56,035,Sublette County,POINT (-109.259369 42.348701),82186
6051,Fleming,Kentucky,21,069,Fleming County,POINT (-83.786591 38.437443),43552
6052,Clark,Wisconsin,55,019,Clark County,POINT (-90.694092 44.933487),105679
6053,Clark,Wisconsin,55,019,Clark County,POINT (-90.735901 44.767441),104281
6054,Clark,Wisconsin,55,019,Clark County,POINT (-90.697571 44.89632),105422
6055,York,South Carolina,45,091,York County,POINT (-81.27063 35.12524),24800
6056,Adams,Indiana,18,001,Adams County,POINT (-85.05249000000001 40.601429),58624
6057,Ascension,Louisiana,22,005,Ascension Parish,POINT (-91.077789 30.091499),6616
6058,Union,Pennsylvania,42,119,Union County,POINT (-77.084778 41.01363),77045
6059,Chesterfield,Virginia,51,041,Chesterfield County,POINT (-77.32620199999999 37.366009),43183
6060,Acadia,Louisiana,22,001,Acadia Parish,POINT (-92.575867 30.123055),6518
6061,Crawford,Pennsylvania,42,039,Crawford County,POINT (-79.63092 41.841106),81434
6062,Tripp,South Dakota,46,123,Tripp County,POINT (-99.789429 43.540279),88436
6063,Tripp,South Dakota,46,123,Tripp County,POINT (-99.565887 43.249603),84209
6064,Tripp,South Dakota,46,123,Tripp County,POINT (-100.035583 43.382439),86364
6065,Guthrie,Iowa,19,077,Guthrie County,POINT (-94.67031900000001 41.606606),63929
6066,Guthrie,Iowa,19,077,Guthrie County,POINT (-94.595764 41.605656),63932
6067,Guthrie,Iowa,19,077,Guthrie County,POINT (-94.64505 41.624882),64117
6068,Washington,Iowa,19,183,Washington County,POINT (-91.667542 41.173641),59672
6069,Washington,Iowa,19,183,Washington County,POINT (-91.642883 41.172642),59673
6070,Washington,Iowa,19,183,Washington County,POINT (-91.793335 41.494946),63569
6071,Sanborn,South Dakota,46,111,Sanborn County,POINT (-98.219757 44.160416),95556
6072,Sanborn,South Dakota,46,111,Sanborn County,POINT (-98.2724 44.17799),95826
6073,Sanborn,South Dakota,46,111,Sanborn County,POINT (-97.854034 44.092583),94485
6074,Grady,Oklahoma,40,051,Grady County,POINT (-97.898956 35.295315),19094
6075,Grady,Oklahoma,40,051,Grady County,POINT (-98.035431 35.347614),19488
6076,Grady,Oklahoma,40,051,Grady County,POINT (-97.854004 35.296169),19096
6077,Kanawha,West Virginia,54,039,Kanawha County,POINT (-81.310974 38.276936),44373
6078,St. Croix,Wisconsin,55,109,St. Croix County,POINT (-92.696716 44.935165),105135
6079,St. Croix,Wisconsin,55,109,St. Croix County,POINT (-92.158417 45.104641),106435
6080,St. Croix,Wisconsin,55,109,St. Croix County,POINT (-92.645233 44.914997),104997
6081,Venango,Pennsylvania,42,121,Venango County,POINT (-79.48999000000001 41.344631),76214
6082,Summit,Ohio,39,153,Summit County,POINT (-81.66567999999999 41.209282),71534
6083,Summit,Ohio,39,153,Summit County,POINT (-81.515503 41.207607),71764
6084,Summit,Ohio,39,153,Summit County,POINT (-81.39672899999999 41.077885),70232
6085,Glynn,Georgia,13,127,Glynn County,POINT (-81.408417 31.201698),10076
6086,Glynn,Georgia,13,127,Glynn County,POINT (-81.38378899999999 31.216198),10128
6087,Glynn,,13,127,Glynn County,POINT (-81.416077 31.166142),9965
6088,Webb,Texas,48,479,Webb County,POINT (-99.09957900000001 28.001186),2158
6089,Webb,Texas,48,479,Webb County,POINT (-99.66333 27.962311),2121
6090,Webb,Texas,48,479,Webb County,POINT (-99.665161 27.997925),2185
6091,Montgomery,North Carolina,37,123,Montgomery County,POINT (-79.968597 35.404236),27864
6092,Aroostook,Maine,23,003,Aroostook County,POINT (-67.783264 45.840122),124557
6093,Aroostook,Maine,23,003,Aroostook County,POINT (-68.70446800000001 47.099201),126279
6094,Aroostook,Maine,23,003,Aroostook County,POINT (-67.80987500000001 46.005714),124935
6095,Jefferson Davis,Mississippi,28,065,Jefferson Davis County,POINT (-89.828064 31.718636),9339
6096,Washington,Indiana,18,175,Washington County,POINT (-85.990967 38.659573),43457
6097,Blanco,Texas,48,031,Blanco County,POINT (-98.245453 30.37537),7119
6098,Blanco,Texas,48,031,Blanco County,POINT (-98.244873 30.357357),7059
6099,Blanco,Texas,48,031,Blanco County,POINT (-98.35290500000001 30.462849),7258
6100,Brunswick,Virginia,51,025,Brunswick County,POINT (-77.984314 36.901657),40375
6101,Dyer,Tennessee,47,045,Dyer County,POINT (-89.660706 36.065929),25032
6102,Gibson,Tennessee,47,053,Gibson County,POINT (-88.709656 36.000317),25033
6103,Lawrence,Arkansas,05,075,Lawrence County,POINT (-90.904968 35.898441),23383
6104,Eddy,North Dakota,38,027,Eddy County,POINT (-99.203491 47.827347),119203
6105,Eddy,North Dakota,38,027,Eddy County,POINT (-99.14810199999999 47.828827),119205
6106,Eddy,North Dakota,38,027,Eddy County,POINT (-99.17691000000001 47.846695),119284
6107,Pierce,Washington,53,053,Pierce County,POINT (-122.306198 46.80167),125559
6108,Pierce,Washington,53,053,Pierce County,POINT (-122.20314 46.825661),125560
6109,Pierce,Washington,53,053,Pierce County,POINT (-121.807404 47.132736),125890
6110,Lincoln,Idaho,16,063,Lincoln County,POINT (-114.480499 42.867592),98892
6111,Lincoln,Idaho,16,063,Lincoln County,POINT (-113.757431 43.142101),100815
6112,Lincoln,Idaho,16,063,Lincoln County,POINT (-113.793549 43.174313),101228
6113,Lancaster,Pennsylvania,42,071,Lancaster County,POINT (-76.269226 39.886414),65485
6114,Lancaster,Pennsylvania,42,071,Lancaster County,POINT (-76.44506800000001 39.958393),66019
6115,Juneau,Wisconsin,55,057,Juneau County,POINT (-90.207977 44.013268),95362
6116,Juneau,Wisconsin,55,057,Juneau County,POINT (-90.211731 43.97612),94842
6117,Juneau,Wisconsin,55,057,Juneau County,POINT (-90.209839 43.994698),95101
6118,Scott,Tennessee,47,151,Scott County,POINT (-84.45715300000001 36.242481),29590
6119,Scott,Tennessee,47,151,Scott County,POINT (-84.421875 36.182602),29221
6120,Scott,Tennessee,47,151,Scott County,POINT (-84.441132 36.203457),29349
6121,Corson,South Dakota,46,031,Corson County,POINT (-101.845459 45.560589),109702
6122,Corson,South Dakota,46,031,Corson County,POINT (-101.275391 45.737694),110494
6123,Corson,South Dakota,46,031,Corson County,POINT (-101.843536 45.542004),109581
6124,Gregory,South Dakota,46,053,Gregory County,POINT (-99.23809799999999 43.334259),85277
6125,Gregory,South Dakota,46,053,Gregory County,POINT (-99.311646 43.276176),84457
6126,Gregory,South Dakota,46,053,Gregory County,POINT (-99.41381800000001 43.273048),84453
6127,Vance,North Carolina,37,181,Vance County,POINT (-78.32550000000001 36.359707),37457
6128,Caldwell,Kentucky,21,033,Caldwell County,POINT (-87.840942 37.097652),33462
6129,Barnwell,South Carolina,45,011,Barnwell County,POINT (-81.34551999999999 33.388985),14772
6130,Decatur,Tennessee,47,039,Decatur County,POINT (-88.090149 35.841812),24296
6131,Blackford,Indiana,18,009,Blackford County,POINT (-85.261261 40.398338),56061
6132,Blackford,Indiana,18,009,Blackford County,POINT (-85.438416 40.509968),57212
6133,Blackford,Indiana,18,009,Blackford County,POINT (-85.282135 40.419197),56290
6134,Etowah,Alabama,01,055,Etowah County,POINT (-86.31167600000001 34.022068),14769
6135,Camas,Idaho,16,025,Camas County,POINT (-114.541779 43.220299),103087
6136,Reno,Kansas,20,155,Reno County,POINT (-98.45562700000001 38.156342),38940
6137,Reno,Kansas,20,155,Reno County,POINT (-97.717377 37.802029),36787
6138,Reno,Kansas,20,155,Reno County,POINT (-98.432159 38.15691),38941
6139,Maury,Tennessee,47,119,Maury County,POINT (-86.997314 35.507683),22805
6140,Goshen,Wyoming,56,015,Goshen County,POINT (-104.312408 41.851376),71413
6141,Goshen,Wyoming,56,015,Goshen County,POINT (-104.394699 41.901031),72105
6142,Goshen,Wyoming,56,015,Goshen County,POINT (-104.458679 41.821236),71160
6143,Rusk,Wisconsin,55,107,Rusk County,POINT (-91.21740699999999 45.292759),107826
6144,Rusk,Wisconsin,55,107,Rusk County,POINT (-91.491821 45.50922),108948
6145,Waukesha,Wisconsin,55,133,Waukesha County,POINT (-88.352661 43.115471),85347
6146,Waukesha,Wisconsin,55,133,Waukesha County,POINT (-88.303467 42.906372),82582
6147,Waukesha,Wisconsin,55,133,Waukesha County,POINT (-88.32873499999999 42.908154),82581
