,NAME,STATE,STATEFP,COUNTYFP,NAMELSAD,POINT,SITE
5698,Franklin,Maine,23,007,Franklin County,POINT (-70.742188 44.787155),117803
5699,Menifee,Kentucky,21,165,Menifee County,POINT (-83.72949199999999 38.000538),41507
5700,McPherson,South Dakota,46,089,McPherson County,POINT (-98.985168 45.894737),110877
5701,McPherson,South Dakota,46,089,McPherson County,POINT (-98.959412 45.91404),110968
5702,McPherson,South Dakota,46,089,McPherson County,POINT (-98.932678 45.914726),110969
5703,Gunnison,Colorado,08,051,Gunnison County,POINT (-107.33902 38.221439),42069
5704,Charlevoix,,26,029,Charlevoix County,POINT (-85.399109 45.385422),110627
5705,Charlevoix,,26,029,Charlevoix County,POINT (-85.372803 45.382961),110628
5706,Charlevoix,,26,029,Charlevoix County,POINT (-85.395599 45.403893),110720
5707,Swift,Minnesota,27,151,Swift County,POINT (-95.297729 45.335167),107543
5708,Swift,Minnesota,27,151,Swift County,POINT (-95.66851800000001 45.374104),107719
5709,Swift,Minnesota,27,151,Swift County,POINT (-95.668396 45.392735),107814
5710,Seneca,Ohio,39,147,Seneca County,POINT (-83.36425800000001 40.993629),65465
5711,Seneca,Ohio,39,147,Seneca County,POINT (-83.36041299999999 41.011967),65721
5712,Seneca,Ohio,39,147,Seneca County,POINT (-83.33612100000001 41.009041),65722
5713,Tattnall,Georgia,13,267,Tattnall County,POINT (-82.054321 32.239498),12008
5714,Stephens,Texas,48,429,Stephens County,POINT (-99.01068100000001 32.599529),10716
5715,Stephens,Texas,48,429,Stephens County,POINT (-98.989105 32.600212),10717
5716,Stephens,Texas,48,429,Stephens County,POINT (-98.81658899999999 32.60548),10718
5717,Martin,North Carolina,37,117,Martin County,POINT (-77.336731 35.816784),34809
5718,Ravalli,Montana,30,081,Ravalli County,POINT (-113.876221 46.636604),119687
5719,Wilkes,Georgia,13,317,Wilkes County,POINT (-82.72341900000001 33.924572),15993
5720,Lincoln,Washington,53,043,Lincoln County,POINT (-117.845276 47.315121),124646
5721,Lincoln,Washington,53,043,Lincoln County,POINT (-118.014053 47.515125),125193
5722,Lincoln,Washington,53,043,Lincoln County,POINT (-117.949371 47.56612),125307
5723,San Mateo,California,06,081,San Mateo County,POINT (-122.219833 37.503433),55313
5724,San Mateo,California,06,081,San Mateo County,POINT (-122.334763 37.199596),52665
5725,Williams,Ohio,39,171,Williams County,POINT (-84.66922 41.46096),69933
5726,Williams,Ohio,39,171,Williams County,POINT (-84.592072 41.471466),70201
5727,Baca,Colorado,08,009,Baca County,POINT (-102.82489 37.641731),37120
5728,Baca,Colorado,08,009,Baca County,POINT (-102.801666 37.643291),37121
5729,Baca,Colorado,08,009,Baca County,POINT (-102.572205 37.010914),32017
5730,Boundary,Idaho,16,021,Boundary County,POINT (-116.336136 48.571018),126308
5731,Boundary,Idaho,16,021,Boundary County,POINT (-116.62236 48.559952),126342
5732,Boundary,Idaho,16,021,Boundary County,POINT (-116.228119 48.666367),126363
5733,Bear Lake,Idaho,16,007,Bear Lake County,POINT (-111.548676 42.58989),89706
5734,Union,Ohio,39,159,Union County,POINT (-83.48419199999999 40.181343),55879
5735,Union,Ohio,39,159,Union County,POINT (-83.460205 40.178455),55880
5736,Union,Ohio,39,159,Union County,POINT (-83.436218 40.175564),55881
5737,Cuyahoga,,39,035,Cuyahoga County,POINT (-81.692657 41.514992),74750
5738,Cuyahoga,,39,035,Cuyahoga County,POINT (-81.76153600000001 41.543171),74913
5739,Cuyahoga,,39,035,Cuyahoga County,POINT (-81.757141 41.561455),75079
5740,Lavaca,Texas,48,285,Lavaca County,POINT (-97.20425400000001 29.369751),4495
5741,Nowata,Oklahoma,40,105,Nowata County,POINT (-95.55239899999999 36.672535),27503
5742,Nowata,Oklahoma,40,105,Nowata County,POINT (-95.529449 36.672432),27504
5743,Nowata,Oklahoma,40,105,Nowata County,POINT (-95.5065 36.672325),27505
5744,Glascock,Georgia,13,125,Glascock County,POINT (-82.48034699999999 33.261387),13933
5745,Umatilla,Oregon,41,059,Umatilla County,POINT (-118.176132 45.993145),120105
5746,Umatilla,Oregon,41,059,Umatilla County,POINT (-118.136414 45.691143),118956
5747,Umatilla,Oregon,41,059,Umatilla County,POINT (-118.110748 45.696224),118957
5748,Oglala Lakota,South Dakota,46,102,Oglala Lakota County,POINT (-102.791748 43.022499),83173
5749,Oglala Lakota,South Dakota,46,102,Oglala Lakota County,POINT (-102.766357 43.024071),83174
5750,Oglala Lakota,South Dakota,46,102,Oglala Lakota County,POINT (-102.819275 43.039463),83445
5751,Marshall,Kansas,20,117,Marshall County,POINT (-96.805176 39.570499),45559
5752,Marshall,Kansas,20,117,Marshall County,POINT (-96.781128 39.570683),45560
5753,Marshall,Kansas,20,117,Marshall County,POINT (-96.75708 39.570858),45561
5754,Valley,Montana,30,105,Valley County,POINT (-106.419891 48.576149),123885
5755,Valley,Montana,30,105,Valley County,POINT (-106.451416 48.592182),123961
5756,Valley,Montana,30,105,Valley County,POINT (-106.423523 48.594601),123962
5757,Whitfield,Georgia,13,313,Whitfield County,POINT (-85.145233 34.764656),19495
5758,Wichita,Kansas,20,203,Wichita County,POINT (-101.413513 38.356686),40268
5759,Wichita,Kansas,20,203,Wichita County,POINT (-101.389984 38.357925),40269
5760,Wichita,Kansas,20,203,Wichita County,POINT (-101.366455 38.359169),40270
5761,Charles Mix,South Dakota,46,023,Charles Mix County,POINT (-98.105743 43.175556),82713
5762,Charles Mix,South Dakota,46,023,Charles Mix County,POINT (-98.080231 43.176044),82714
5763,Charles Mix,South Dakota,46,023,Charles Mix County,POINT (-98.106415 43.19416),82935
5764,Cedar,Nebraska,31,027,Cedar County,POINT (-97.347656 42.40593),74138
5765,Cedar,Nebraska,31,027,Cedar County,POINT (-97.348083 42.424522),74333
5766,Cedar,Nebraska,31,027,Cedar County,POINT (-97.322906 42.424839),74334
5767,Kitsap,,53,035,Kitsap County,POINT (-122.65683 47.72411),126444
5768,Kitsap,Washington,53,035,Kitsap County,POINT (-122.802307 47.552162),126405
5769,McHenry,Illinois,17,111,McHenry County,POINT (-88.410492 42.278542),75452
5770,McHenry,Illinois,17,111,McHenry County,POINT (-88.383087 42.295292),75647
5771,McHenry,Illinois,17,111,McHenry County,POINT (-88.692688 42.241997),74896
5772,Petroleum,Montana,30,069,Petroleum County,POINT (-108.535614 46.960094),117956
5773,Petroleum,Montana,30,069,Petroleum County,POINT (-108.498688 47.039471),118466
5774,Petroleum,Montana,30,069,Petroleum County,POINT (-108.47168 47.042366),118467
5775,Carroll,Missouri,29,033,Carroll County,POINT (-93.60919199999999 39.546101),45582
5776,Whitman,Washington,53,075,Whitman County,POINT (-118.145157 46.599545),122693
5777,Whitman,Washington,53,075,Whitman County,POINT (-117.468063 46.806576),122955
5778,Whitman,Washington,53,075,Whitman County,POINT (-117.441818 46.811508),122956
5779,Steele,Minnesota,27,147,Steele County,POINT (-93.39444 44.077545),94540
5780,Steele,Minnesota,27,147,Steele County,POINT (-93.36853000000001 44.076935),94541
5781,Steele,Minnesota,27,147,Steele County,POINT (-93.34262099999999 44.076321),94542
5782,Thayer,Nebraska,31,169,Thayer County,POINT (-97.803894 40.021416),48363
5783,Crockett,Tennessee,47,033,Crockett County,POINT (-89.008911 35.763775),23297
5784,Hamilton,Iowa,19,079,Hamilton County,POINT (-93.6474 42.332954),73623
5785,Hamilton,Iowa,19,079,Hamilton County,POINT (-93.622253 42.332405),73624
5786,Hamilton,Iowa,19,079,Hamilton County,POINT (-93.56658899999999 42.46143),74884
5787,Warren,Ohio,39,165,Warren County,POINT (-84.132812 39.376575),48512
5788,Warren,Ohio,39,165,Warren County,POINT (-84.109131 39.373829),48513
5789,Warren,Ohio,39,165,Warren County,POINT (-84.271545 39.411201),48611
5790,Spalding,Georgia,13,255,Spalding County,POINT (-84.341553 33.341934),13363
5791,Hunterdon,New Jersey,34,019,Hunterdon County,POINT (-75.057587 40.642899),77284
5792,Vernon,Missouri,29,217,Vernon County,POINT (-94.403137 37.656307),35669
5793,Vernon,Missouri,29,217,Vernon County,POINT (-94.356537 37.655556),35670
5794,Vernon,Missouri,29,217,Vernon County,POINT (-94.333252 37.655174),35671
5795,Franklin,Iowa,19,069,Franklin County,POINT (-93.475891 42.812992),78910
5796,Franklin,Iowa,19,069,Franklin County,POINT (-93.45056200000001 42.812397),78911
5797,Franklin,Iowa,19,069,Franklin County,POINT (-93.425201 42.811798),78912
5798,Butts,Georgia,13,035,Butts County,POINT (-84.014709 33.319748),13420
5799,Elbert,Colorado,08,039,Elbert County,POINT (-104.55484 39.182549),45327
5800,Elbert,Colorado,08,039,Elbert County,POINT (-104.531097 39.184521),45328
5801,Elbert,Colorado,08,039,Elbert County,POINT (-104.507355 39.186481),45329
5802,Bristol,,44,001,Bristol County,POINT (-71.34631299999999 41.722267),100586
5803,Bristol,Rhode Island,44,001,Bristol County,POINT (-71.338776 41.73999),100789
5804,Bosque,Texas,48,035,Bosque County,POINT (-97.33178700000001 31.748421),9124
5805,Bosque,Texas,48,035,Bosque County,POINT (-97.310486 31.748714),9125
5806,Bosque,Texas,48,035,Bosque County,POINT (-97.353455 31.766228),9143
5807,Newport,,44,005,Newport County,POINT (-71.334473 41.504948),97844
5808,Newport,,44,005,Newport County,POINT (-71.32693500000001 41.522648),98100
5809,Newport,,44,005,Newport County,POINT (-71.329071 41.640163),99624
5810,Fairfield,Ohio,39,045,Fairfield County,POINT (-82.785736 39.775318),52624
5811,Pierce,North Dakota,38,069,Pierce County,POINT (-99.74749799999999 48.463615),122051
5812,Pierce,North Dakota,38,069,Pierce County,POINT (-99.888977 48.477764),122119
5813,Pierce,North Dakota,38,069,Pierce County,POINT (-99.918396 48.495441),122194
5814,Carroll,Illinois,17,015,Carroll County,POINT (-89.817932 42.088478),72601
5815,Carroll,Illinois,17,015,Carroll County,POINT (-89.741028 42.102692),72814
5816,Carroll,Illinois,17,015,Carroll County,POINT (-89.716064 42.101238),72815
5817,Red Lake,Minnesota,27,125,Red Lake County,POINT (-96.346283 47.776783),118846
5818,Red Lake,Minnesota,27,125,Red Lake County,POINT (-96.318573 47.776863),118847
5819,Red Lake,Minnesota,27,125,Red Lake County,POINT (-96.29089399999999 47.776932),118848
5820,Jefferson,Oregon,41,031,Jefferson County,POINT (-121.739166 44.811848),118514
5821,Jefferson,Oregon,41,031,Jefferson County,POINT (-121.714249 44.817734),118515
5822,Jefferson,Oregon,41,031,Jefferson County,POINT (-121.689331 44.823612),118516
5823,Cheatham,Tennessee,47,021,Cheatham County,POINT (-87.07608 36.420898),28923
5824,Union,South Dakota,46,127,Union County,POINT (-96.569153 42.654633),76541
5825,Union,South Dakota,46,127,Union County,POINT (-96.543854 42.654762),76542
5826,Union,South Dakota,46,127,Union County,POINT (-96.619934 42.672962),76744
5827,Elmore,Alabama,01,051,Elmore County,POINT (-86.182709 32.503662),11393
5828,Lumpkin,Georgia,13,187,Lumpkin County,POINT (-84.06842 34.61932),19356
5829,Knox,Ohio,39,083,Knox County,POINT (-82.71380600000001 40.330078),58655
5830,Knox,Ohio,39,083,Knox County,POINT (-82.68579099999999 40.345318),58879
5831,Knox,Ohio,39,083,Knox County,POINT (-82.553162 40.497616),60861
5832,Bremer,Iowa,19,017,Bremer County,POINT (-92.492096 42.711292),77943
5833,Bremer,Iowa,19,017,Bremer County,POINT (-92.490967 42.729877),78196
5834,Bremer,Iowa,19,017,Bremer County,POINT (-92.407104 42.857513),79723
5835,Goliad,Texas,48,175,Goliad County,POINT (-97.35086099999999 28.436749),2550
5836,Henderson,North Carolina,37,089,Henderson County,POINT (-82.452881 35.241791),24442
5837,Indian River,Florida,12,061,Indian River County,POINT (-80.46597300000001 27.739113),3779
5838,Roberts,Texas,48,393,Roberts County,POINT (-100.606506 35.738449),22321
5839,Roberts,Texas,48,393,Roberts County,POINT (-100.583923 35.739502),22322
5840,Roberts,Texas,48,393,Roberts County,POINT (-100.607819 35.756783),22429
5841,Deuel,Nebraska,31,049,Deuel County,POINT (-102.599182 41.094158),60081
5842,Deuel,Nebraska,31,049,Deuel County,POINT (-102.334808 41.166172),60742
5843,Deuel,Nebraska,31,049,Deuel County,POINT (-102.338684 41.203197),61191
5844,Livingston,New York,36,051,Livingston County,POINT (-77.507812 42.578896),95184
5845,Livingston,New York,36,051,Livingston County,POINT (-77.643951 42.640575),95709
5846,Livingston,New York,36,051,Livingston County,POINT (-77.53967299999999 42.641735),95973
5847,O'Brien,Iowa,19,141,O'Brien County,POINT (-95.478302 43.0084),80517
5848,O'Brien,Iowa,19,141,O'Brien County,POINT (-95.478149 43.027008),80714
5849,O'Brien,Iowa,19,141,O'Brien County,POINT (-95.452698 43.026882),80715
5850,Callahan,Texas,48,059,Callahan County,POINT (-99.59002700000001 32.124916),9726
5851,Callahan,Texas,48,059,Callahan County,POINT (-99.568634 32.125729),9727
5852,Callahan,Texas,48,059,Callahan County,POINT (-99.462524 32.147835),9754
5853,Rains,Texas,48,379,Rains County,POINT (-95.924072 32.956425),11290
5854,Grant,Kansas,20,067,Grant County,POINT (-101.091827 37.596031),36073
5855,Grant,Kansas,20,067,Grant County,POINT (-101.093323 37.614445),36213
5856,Grant,Kansas,20,067,Grant County,POINT (-101.094788 37.632862),36353
5857,Lee,Virginia,51,105,Lee County,POINT (-82.974121 36.728443),34800
5858,Sierra,New Mexico,35,051,Sierra County,POINT (-107.64212 33.122971),12870
5859,Sierra,New Mexico,35,051,Sierra County,POINT (-107.620605 33.125614),12871
5860,Sierra,New Mexico,35,051,Sierra County,POINT (-107.599075 33.128246),12872
5861,Drew,Arkansas,05,043,Drew County,POINT (-91.46405 33.761147),13000
5862,Morrill,Nebraska,31,123,Morrill County,POINT (-103.237091 41.462826),64863
5863,Morrill,Nebraska,31,123,Morrill County,POINT (-103.342651 41.511578),65604
5864,Morrill,Nebraska,31,123,Morrill County,POINT (-103.34494 41.530079),65876
5865,Benton,Missouri,29,015,Benton County,POINT (-93.104736 38.514668),40541
5866,Pike,Arkansas,05,109,Pike County,POINT (-93.623138 34.222446),14089
5867,Mesa,Colorado,08,077,Mesa County,POINT (-108.164413 39.042152),46416
5868,Mesa,Colorado,08,077,Mesa County,POINT (-108.151672 39.09985),46742
5869,Mesa,Colorado,08,077,Mesa County,POINT (-108.131683 39.120937),46851
5870,Dent,Missouri,29,065,Dent County,POINT (-91.426331 37.528427),35340
5871,Tazewell,Virginia,51,185,Tazewell County,POINT (-81.47131299999999 37.080532),38645
5872,Tazewell,Virginia,51,185,Tazewell County,POINT (-81.448578 37.077198),38646
5873,Tazewell,Virginia,51,185,Tazewell County,POINT (-81.425873 37.073868),38647
5874,Pike,Pennsylvania,42,103,Pike County,POINT (-75.355957 41.240688),83352
5875,Pike,Pennsylvania,42,103,Pike County,POINT (-75.32577499999999 41.253914),83620
5876,Pike,Pennsylvania,42,103,Pike County,POINT (-75.067932 41.260048),84343
5877,Susquehanna,Pennsylvania,42,115,Susquehanna County,POINT (-75.493683 41.65202),88635
5878,Susquehanna,Pennsylvania,42,115,Susquehanna County,POINT (-75.48736599999999 41.670006),88909
5879,Susquehanna,Pennsylvania,42,115,Susquehanna County,POINT (-75.474762 41.705959),89412
5880,Morris,Texas,48,343,Morris County,POINT (-94.664642 33.019928),11430
5881,Washington,Pennsylvania,42,125,Washington County,POINT (-80.18890399999999 40.145679),60640
5882,Addison,Vermont,50,001,Addison County,POINT (-73.041687 44.28194),113633
5883,Addison,Vermont,50,001,Addison County,POINT (-72.98440600000001 44.289257),113721
5884,Addison,Vermont,50,001,Addison County,POINT (-72.995209 44.000263),112707
5885,Leavenworth,Kansas,20,103,Leavenworth County,POINT (-95.053467 39.38406),44608
5886,Leavenworth,Kansas,20,103,Leavenworth County,POINT (-94.957947 39.364616),44536
5887,Leavenworth,Kansas,20,103,Leavenworth County,POINT (-94.95764200000001 39.383141),44610
5888,Muskegon,Michigan,26,121,Muskegon County,POINT (-86.425568 43.450806),91651
5889,Muskegon,Michigan,26,121,Muskegon County,POINT (-86.400116 43.448578),91652
5890,Muskegon,Michigan,26,121,Muskegon County,POINT (-86.34921300000001 43.444111),91654
5891,Hinds,Mississippi,28,049,Hinds County,POINT (-90.240295 32.399605),10577
5892,Lampasas,Texas,48,281,Lampasas County,POINT (-98.330566 31.041153),8292
5893,Lampasas,Texas,48,281,Lampasas County,POINT (-97.995361 31.12122),8404
5894,Lampasas,Texas,48,281,Lampasas County,POINT (-97.974243 31.12167),8405
5895,Loudoun,Virginia,51,107,Loudoun County,POINT (-77.80523700000001 39.162319),54083
5896,Loudoun,Virginia,51,107,Loudoun County,POINT (-77.79986599999999 39.180351),54280
5897,Loudoun,Virginia,51,107,Loudoun County,POINT (-77.77658099999999 39.176174),54281
5898,St. Clair,Missouri,29,185,St. Clair County,POINT (-93.952057 37.906696),37449
5899,St. Clair,Missouri,29,185,St. Clair County,POINT (-93.92865 37.906219),37450
5900,St. Clair,Missouri,29,185,St. Clair County,POINT (-93.90527299999999 37.905739),37451
5901,Delaware,New York,36,025,Delaware County,POINT (-75.275818 42.339935),97565
5902,Delaware,New York,36,025,Delaware County,POINT (-74.730621 42.19313),97035
5903,Delaware,New York,36,025,Delaware County,POINT (-74.772491 42.220833),97299
5904,Phillips,Montana,30,071,Phillips County,POINT (-108.610596 47.87582),122101
5905,Phillips,Montana,30,071,Phillips County,POINT (-108.583176 47.878746),122102
5906,Phillips,Montana,30,071,Phillips County,POINT (-108.614944 47.894207),122172
5907,Mercer,Missouri,29,129,Mercer County,POINT (-93.653778 40.270386),49918
5908,Mercer,Missouri,29,129,Mercer County,POINT (-93.67807000000001 40.270927),49917
5909,Mercer,Missouri,29,129,Mercer County,POINT (-93.47833300000001 40.396225),50746
5910,Mason,Washington,53,045,Mason County,POINT (-123.398254 47.351097),126383
5911,Nash,North Carolina,37,127,Nash County,POINT (-78.09375 35.770931),33191
5912,York,,51,199,York County,POINT (-76.39196800000001 37.222836),43361
5913,York,,51,199,York County,POINT (-76.386353 37.240719),43460
5914,York,,51,199,York County,POINT (-76.335785 37.249653),43558
5915,Pettis,Missouri,29,159,Pettis County,POINT (-93.147766 38.608387),40982
5916,Pettis,Missouri,29,159,Pettis County,POINT (-93.124084 38.607731),40983
5917,Pettis,Missouri,29,159,Pettis County,POINT (-93.146912 38.626865),41082
5918,Missoula,Montana,30,063,Missoula County,POINT (-114.415192 46.665993),120107
5919,Missoula,Montana,30,063,Missoula County,POINT (-114.401123 46.706509),120278
5920,Missoula,Montana,30,063,Missoula County,POINT (-114.312653 47.103123),122037
5921,Chautauqua,Kansas,20,019,Chautauqua County,POINT (-96.40506000000001 37.20697),31911
5922,Upshur,Texas,48,459,Upshur County,POINT (-94.867096 32.604092),10651
5923,Culpeper,Virginia,51,047,Culpeper County,POINT (-78.12988300000001 38.555882),48795
5924,Haskell,Oklahoma,40,061,Haskell County,POINT (-95.137817 35.071541),17380
5925,Haskell,Oklahoma,40,061,Haskell County,POINT (-95.11541699999999 35.071339),17381
5926,Haskell,Oklahoma,40,061,Haskell County,POINT (-95.405365 35.201855),18348
5927,Ohio,West Virginia,54,069,Ohio County,POINT (-80.583832 40.148594),59984
5928,Morgan,West Virginia,54,065,Morgan County,POINT (-78.37423699999999 39.566277),57484
5929,Morgan,West Virginia,54,065,Morgan County,POINT (-78.19201700000001 39.515675),57255
5930,Morgan,West Virginia,54,065,Morgan County,POINT (-78.186707 39.533741),57485
5931,Rockingham,Virginia,51,165,Rockingham County,POINT (-79.09768699999999 38.646999),48412
5932,Whitley,Indiana,18,183,Whitley County,POINT (-85.337982 41.080379),63972
5933,Whitley,Indiana,18,183,Whitley County,POINT (-85.359131 41.101246),64164
5934,Whitley,Indiana,18,183,Whitley County,POINT (-85.647034 41.01749),62969
5935,Siskiyou,California,06,093,Siskiyou County,POINT (-123.448196 41.685368),106313
5936,Siskiyou,California,06,093,Siskiyou County,POINT (-123.136169 41.807388),106584
5937,Siskiyou,California,06,093,Siskiyou County,POINT (-121.528366 41.569073),101001
5938,Day,South Dakota,46,037,Day County,POINT (-97.91656500000001 45.190765),106677
5939,Day,South Dakota,46,037,Day County,POINT (-97.890137 45.191208),106678
5940,Day,South Dakota,46,037,Day County,POINT (-97.970062 45.208481),106819
5941,Orleans,Louisiana,22,071,Orleans Parish,POINT (-89.90823399999999 29.87746),6185
5942,Orleans,Louisiana,22,071,Orleans Parish,POINT (-90.113525 29.90884),6226
5943,Orleans,Louisiana,22,071,Orleans Parish,POINT (-90.091309 29.925438),6279
5944,Jefferson,Alabama,01,073,Jefferson County,POINT (-86.888519 33.380428),12866
5945,Walker,Alabama,01,127,Walker County,POINT (-86.96212800000001 33.809677),14011
5946,DeKalb,Missouri,29,063,DeKalb County,POINT (-94.589844 39.749367),46441
5947,DeKalb,Missouri,29,063,DeKalb County,POINT (-94.564453 39.80463),46766
5948,DeKalb,Missouri,29,063,DeKalb County,POINT (-94.540314 39.804302),46767
5949,Gadsden,Florida,12,039,Gadsden County,POINT (-84.857269 30.674747),8759
5950,DeSoto,Mississippi,28,033,DeSoto County,POINT (-90.192139 34.976093),17926
5951,Warren,Virginia,51,187,Warren County,POINT (-78.156372 38.882999),50800
5952,Warren,Virginia,51,187,Warren County,POINT (-78.031921 38.974846),51878
5953,Warren,Virginia,51,187,Warren County,POINT (-78.104736 38.892857),50962
5954,Edwards,Illinois,17,047,Edwards County,POINT (-88.013245 38.317219),40905
5955,Madison,Tennessee,47,113,Madison County,POINT (-88.717957 35.724236),23201
5956,Randolph,Alabama,01,111,Randolph County,POINT (-85.39254800000001 33.244068),12903
5957,Ashe,North Carolina,37,009,Ashe County,POINT (-81.323395 36.403339),33910
5958,Ashe,North Carolina,37,009,Ashe County,POINT (-81.599396 36.313232),32940
5959,Ashe,North Carolina,37,009,Ashe County,POINT (-81.61779799999999 36.334618),33058
5960,Dolores,Colorado,08,033,Dolores County,POINT (-108.865799 37.664452),40185
5961,Dolores,Colorado,08,033,Dolores County,POINT (-108.915558 37.676743),40256
5962,Dolores,Colorado,08,033,Dolores County,POINT (-108.892548 37.679703),40257
5963,Licking,Ohio,39,089,Licking County,POINT (-82.698151 40.064812),55694
5964,Union,Arkansas,05,139,Union County,POINT (-92.567078 33.259174),12091
5965,Henderson,Illinois,17,071,Henderson County,POINT (-90.81848100000001 40.986752),57924
5966,Henderson,Illinois,17,071,Henderson County,POINT (-90.79657 40.669422),54328
5967,Henderson,Illinois,17,071,Henderson County,POINT (-90.79495199999999 40.687946),54522
5968,Montgomery,Alabama,01,101,Montgomery County,POINT (-86.20077499999999 32.231056),10890
5969,Marion,Kentucky,21,155,Marion County,POINT (-85.145081 37.622154),39062
5970,Skagit,Washington,53,057,Skagit County,POINT (-122.14563 48.450806),126497
5971,Skagit,Washington,53,057,Skagit County,POINT (-122.074875 48.48632),126499
5972,Skagit,Washington,53,057,Skagit County,POINT (-122.473938 48.455204),126505
5973,Columbia,Wisconsin,55,021,Columbia County,POINT (-89.585724 43.306694),86987
5974,Columbia,Wisconsin,55,021,Columbia County,POINT (-89.43277 43.297657),86989
5975,Columbia,Wisconsin,55,021,Columbia County,POINT (-89.37966900000001 43.313141),87236
5976,Brunswick,,37,019,Brunswick County,POINT (-78.503418 33.85693),20066
5977,Brunswick,,37,019,Brunswick County,POINT (-78.481934 33.85297),20067
5978,Brunswick,North Carolina,37,019,Brunswick County,POINT (-78.51058999999999 33.914364),20538
5979,Clearwater,Minnesota,27,029,Clearwater County,POINT (-95.188965 47.364891),117054
5980,Clearwater,Minnesota,27,029,Clearwater County,POINT (-95.18868999999999 47.383507),117143
5981,Clearwater,Minnesota,27,029,Clearwater County,POINT (-95.216736 47.346447),116975
5982,Northampton,,51,131,Northampton County,POINT (-75.98245199999999 37.159439),43461
5983,Northampton,,51,131,Northampton County,POINT (-75.92041 37.203869),43720
5984,Northampton,,51,131,Northampton County,POINT (-75.89801 37.199295),43721
5985,Rooks,Kansas,20,163,Rooks County,POINT (-99.28723100000001 39.22501),44093
5986,Rooks,Kansas,20,163,Rooks County,POINT (-99.288208 39.243496),44189
5987,Rooks,Kansas,20,163,Rooks County,POINT (-99.289185 39.262005),44279
5988,Fayette,Indiana,18,041,Fayette County,POINT (-85.295959 39.78447),50181
5989,Fayette,Indiana,18,041,Fayette County,POINT (-85.272064 39.781998),50182
5990,Fayette,Indiana,18,041,Fayette County,POINT (-85.248169 39.779526),50183
5991,Hall,Nebraska,31,079,Hall County,POINT (-98.53555299999999 40.730083),53953
5992,Hamilton,Nebraska,31,081,Hamilton County,POINT (-97.953247 40.909584),55741
5993,Hamilton,Nebraska,31,081,Hamilton County,POINT (-97.92868 40.910027),55742
5994,Hamilton,Nebraska,31,081,Hamilton County,POINT (-97.90411400000001 40.910469),55743
5995,Loup,Nebraska,31,115,Loup County,POINT (-99.55181899999999 41.760548),66393
5996,Loup,Nebraska,31,115,Loup County,POINT (-99.680847 41.830627),67422
5997,Loup,Nebraska,31,115,Loup County,POINT (-99.682007 41.849197),67707
5998,Sheridan,Montana,30,091,Sheridan County,POINT (-104.381149 48.398266),122707
5999,Sheridan,Montana,30,091,Sheridan County,POINT (-104.353271 48.400208),122708
6000,Sheridan,Montana,30,091,Sheridan County,POINT (-104.325409 48.402138),122709
6001,Frontier,Nebraska,31,063,Frontier County,POINT (-100.631683 40.565964),53063
6002,Frontier,Nebraska,31,063,Frontier County,POINT (-100.707703 40.599766),53438
6003,Frontier,Nebraska,31,063,Frontier County,POINT (-100.739349 40.691303),54324
6004,Bibb,Alabama,01,007,Bibb County,POINT (-87.129608 33.219769),12574
6005,Lauderdale,Mississippi,28,075,Lauderdale County,POINT (-88.625671 32.360413),10730
6006,Big Stone,Minnesota,27,011,Big Stone County,POINT (-96.463623 45.31776),107445
6007,Big Stone,Minnesota,27,011,Big Stone County,POINT (-96.437134 45.317863),107446
6008,Big Stone,Minnesota,27,011,Big Stone County,POINT (-96.410645 45.317959),107447
6009,Blue Earth,Minnesota,27,013,Blue Earth County,POINT (-94.334442 43.853436),91585
6010,Blue Earth,Minnesota,27,013,Blue Earth County,POINT (-94.27557400000001 44.094658),94532
6011,Blue Earth,Minnesota,27,013,Blue Earth County,POINT (-94.249664 44.094261),94533
6012,Highland,Virginia,51,091,Highland County,POINT (-79.76876799999999 38.303902),45700
6013,Highland,Virginia,51,091,Highland County,POINT (-79.764038 38.322002),45784
6014,Highland,Virginia,51,091,Highland County,POINT (-79.759277 38.340115),45869
6015,Spotsylvania,Virginia,51,177,Spotsylvania County,POINT (-77.458557 38.206455),47303
6016,Strafford,New Hampshire,33,017,Strafford County,POINT (-71.173889 43.282745),111502
6017,Strafford,New Hampshire,33,017,Strafford County,POINT (-71.128784 43.506813),112362
6018,Strafford,New Hampshire,33,017,Strafford County,POINT (-71.10437 43.501122),112363
6019,Houston,Georgia,13,153,Houston County,POINT (-83.81680299999999 32.355946),11703
6020,Delta,,26,041,Delta County,POINT (-87.04235799999999 45.470669),110301
6021,Delta,,26,041,Delta County,POINT (-87.01593 45.468594),110302
6022,Delta,,26,041,Delta County,POINT (-87.09219400000001 45.493336),110415
6023,Sebastian,Arkansas,05,131,Sebastian County,POINT (-94.333679 34.987831),16930
6024,Santa Cruz,California,06,087,Santa Cruz County,POINT (-122.2099 37.136116),51706
6025,McIntosh,Georgia,13,191,McIntosh County,POINT (-81.30365 31.387466),10500
6026,McIntosh,Georgia,13,191,McIntosh County,POINT (-81.29589799999999 31.423042),10578
6027,Monroe,Georgia,13,207,Monroe County,POINT (-83.951324 33.182747),13168
6028,Dunklin,Missouri,29,069,Dunklin County,POINT (-89.981567 36.049118),24797
6029,Dunklin,Missouri,29,069,Dunklin County,POINT (-89.97985799999999 36.067451),24909
6030,Dunklin,Missouri,29,069,Dunklin County,POINT (-89.978149 36.085777),25029
