,Year,State,County,lnyield,PPT,PPT2,GDD,KDD,MeanWindspeed,Windspeed2,Windspeed3,KW_2,KW_3,KW_4,KW_5,KW_6,KW_7,KW_8,KW_9,KW_10,KW_11,KW_12,KW_13,KW_14,KW_15,KW_16,KW_17,KW_18,KW_19,KW_20,GW_2,GW_3,GW_4,GW_5,GW_6,GW_7,GW_8,GW_9,GW_10,GW_11,GW_12,GW_13,GW_14,GW_15,GW_16,GW_17,GW_18,GW_19,GW_20,ST_CO,PPT_SQUARE
136,2007,NEBRASKA,HARLAN,5.06764554881304,3.15096107855862,74.8800520384916,63266.487916666665,1102.6000000000004,4.534601830218069,25.407052638239875,168.54721403378116,13312.75,9047.365000000002,5744.0650000000005,3484.6800000000003,2014.0400000000004,1115.9050000000002,581.195,284.735,140.51500000000001,67.13,30.815,12.615000000000002,6.275000000000001,3.7700000000000014,2.2700000000000014,0.8950000000000014,0.08500000000000085,0.0,0.0,728.965,1087.5800000000002,2408.2799999999997,4390.280000000001,6226.94,7590.19,8536.119999999999,9143.795,9535.285,9750.36,9866.265,9922.45,9952.425,9968.12,9972.96,9974.09,9974.779999999999,9976.07,9976.880000000001,NEBRASKA_HARLAN,9.928555718591303
137,2007,NEBRASKA,HOLT,5.169915651743509,3.3571035383808705,66.4850121862594,56993.72194444444,413.6341666666667,5.074279595015576,31.509834890965735,227.5634928415109,16021.429999999998,11591.5,7934.556666666667,5125.983333333334,3104.296666666667,1769.95,937.3533333333335,451.72,206.17999999999998,94.48666666666666,52.550000000000004,33.01,20.803333333333335,13.450000000000003,8.383333333333335,4.733333333333334,2.206666666666667,0.6533333333333337,0.0033333333333338544,594.7366666666667,887.4733333333334,1953.1966666666667,3555.22,5191.8099999999995,6671.37,7857.793333333334,8715.839999999998,9304.896666666667,9678.17,9885.773333333333,9977.926666666666,10008.323333333334,10020.51,10027.65,10031.353333333333,10033.893333333333,10035.99,10037.866666666667,NEBRASKA_HOLT,11.270144167409361
138,2007,NEBRASKA,HOWARD,5.086361004624389,3.3975002744736402,83.68577400758251,58454.23583333333,612.5791666666667,4.939045950155763,29.790657165109035,210.0544371756231,15325.289999999999,10895.48,7262.490000000001,4555.52,2715.82,1550.5700000000002,838.7900000000001,444.65999999999997,221.03,105.25000000000001,49.25,20.580000000000002,8.840000000000003,2.9400000000000013,1.0,0.0,0.0,0.0,0.0,595.6500000000001,888.84,1978.85,3687.69,5488.98,7014.7,8142.619999999999,8921.74,9417.89,9698.24,9867.869999999999,9950.98,10001.240000000002,10022.01,10033.810000000001,10036.71,10040.650000000001,10039.650000000001,10041.650000000001,NEBRASKA_HOWARD,11.54300811504846
139,2007,NEBRASKA,JEFFERSON,5.021245473208269,4.067496337107991,134.722298399221,64290.59,965.3075000000001,5.60946261682243,37.44753426791278,285.50789845794395,18695.149999999998,14055.69,9946.16,6581.68,4080.76,2396.1200000000003,1329.1599999999999,704.8,357.45,182.87,89.58000000000001,45.25,24.700000000000003,11.100000000000003,3.330000000000002,1.4400000000000013,0.4400000000000013,0.0,0.0,419.04999999999995,627.5899999999999,1366.06,2631.04,4237.65,5911.49,7351.449999999999,8411.73,9131.34,9591.12,9847.18,9971.43,10048.17,10080.900000000001,10093.68,10105.39,10112.16,10113.61,10114.61,NEBRASKA_JEFFERSON,16.544526452386922
140,2007,NEBRASKA,JOHNSON,4.87824610605051,3.7260977594035603,100.893104248815,64135.67833333333,933.0250000000001,5.500120716510903,36.37028095794393,276.3319764080997,18162.28,13544.69,9508.05,6300.9800000000005,3990.2700000000004,2366.8900000000003,1326.0400000000002,705.14,362.20000000000005,175.20000000000002,81.28000000000003,30.21,8.55,2.0299999999999994,0.0,0.0,0.0,0.0,0.0,426.34,638.75,1432.11,2828.6299999999997,4546.5599999999995,6132.249999999999,7410.11,8414.59,9118.5,9550.4,9803.42,9939.349999999999,10013.61,10058.16,10075.79,10084.310000000001,10084.34,10086.34,10086.34,NEBRASKA_JOHNSON,13.883804512632231
141,2007,NEBRASKA,KEARNEY,5.219815138393081,3.65432651591021,100.32964580219202,61264.75944444444,819.6277777777777,4.815242731048806,27.935957294911734,187.84839101142265,14665.783333333335,10203.726666666667,6591.709999999999,3995.8133333333335,2308.736666666667,1271.13,648.1666666666666,302.81,133.05666666666664,54.099999999999994,17.48333333333333,3.49,0.48333333333333367,0.0,0.0,0.0,0.0,0.0,0.0,563.97,852.5799999999999,1991.2300000000002,3841.3899999999994,5765.663333333334,7326.62,8396.066666666668,9089.650000000001,9546.193333333335,9813.926666666668,9947.063333333334,10013.36,10048.303333333331,10061.146666666666,10064.82,10065.303333333335,10065.303333333335,10065.303333333335,10065.303333333335,NEBRASKA_KEARNEY,13.354102284884453
142,2007,NEBRASKA,KEYA PAHA,5.05241682811121,3.47927406668439,85.2994491183206,56267.625,442.6186111111112,4.755777518172377,28.556902777777776,204.25987590485465,14521.576666666668,10325.000000000002,6958.53,4424.88,2663.806666666667,1531.1633333333332,836.5333333333334,430.5166666666667,221.77666666666664,112.38,61.98333333333333,40.86000000000001,30.34,22.86,16.55666666666667,11.230000000000002,7.456666666666667,4.456666666666667,2.016666666666667,818.7633333333333,1164.8533333333332,2341.0499999999997,3983.976666666667,5595.373333333333,6998.38,8062.823333333334,8796.783333333333,9286.006666666666,9581.960000000001,9743.636666666667,9830.576666666668,9871.786666666667,9885.43,9889.646666666666,9892.466666666667,9894.996666666668,9897.323333333334,9898.656666666668,NEBRASKA_KEYA PAHA,12.105348031102535
143,2007,NEBRASKA,KNOX,4.92507740573461,3.17088613356417,68.74853288564961,57958.14333333333,459.0558333333334,5.085380646417446,31.56785016549844,227.8885437460086,16041.255,11577.655,7913.365000000001,5125.275000000001,3139.1850000000004,1806.185,965.4350000000001,473.38,210.01,93.1,42.115,20.97,11.82,7.45,4.715,3.0299999999999994,1.5299999999999994,0.5,0.0,521.26,835.66,1949.37,3606.8799999999997,5283.08,6747.17,7885.51,8735.455,9313.835,9690.98,9906.365,10005.13,10046.965,10063.740000000002,10070.154999999999,10072.84,10074.075,10074.73,10075.73,NEBRASKA_KNOX,10.05451887202953
144,2007,NEBRASKA,LANCASTER,4.8194747886351,3.77319998700208,114.903609244944,64163.44916666666,1102.44,4.82523818795431,29.02528049714434,204.51860368075026,14923.873333333331,10626.89,7068.693333333334,4428.736666666668,2663.696666666667,1536.8400000000001,846.4200000000001,424.2666666666667,197.79333333333332,87.92999999999999,40.846666666666664,18.3,7.6066666666666665,2.396666666666666,0.7266666666666666,0.22666666666666657,0.0,0.0,0.0,747.8833333333332,1006.2333333333332,2003.3699999999997,3642.396666666667,5438.886666666666,6949.32,8030.606666666667,8738.643333333333,9202.589999999998,9520.213333333333,9701.603333333333,9788.253333333334,9825.31,9841.980000000001,9851.67,9856.38,9857.823333333332,9858.323333333332,9858.55,NEBRASKA_LANCASTER,14.237038141912498
145,2007,NEBRASKA,MADISON,5.0536947835567005,3.75429824278404,118.61136452570601,58270.54833333334,502.49861111111113,5.016156542056074,30.89815965732087,221.89748372235204,15768.770000000002,11348.743333333334,7658.536666666667,4902.03,2991.536666666667,1735.3799999999999,953.3066666666668,476.9766666666667,223.13666666666666,96.46,44.50666666666666,21.883333333333336,10.953333333333335,5.40666666666667,2.460000000000003,0.7566666666666689,0.0,0.0,0.0,620.8766666666666,887.5166666666668,1883.9766666666667,3534.83,5307.876666666666,6808.893333333333,7942.646666666667,8728.473333333333,9252.706666666667,9608.36,9815.58,9917.633333333333,9960.656666666666,9977.733333333334,9985.716666666667,9988.893333333333,9991.750000000002,9993.453333333333,9993.543333333333,NEBRASKA_MADISON,14.09475529577133
146,2007,NEBRASKA,MERRICK,5.06449196688697,3.58128344159651,105.911798513433,60959.54083333333,791.9625000000002,4.925519859813084,30.06234094626169,215.3461934503505,15371.580000000002,11013.3,7406.400000000001,4676.54,2803.75,1620.0,903.3499999999999,475.62000000000006,237.78999999999996,129.16,68.15,33.22,15.649999999999995,7.299999999999997,4.149999999999999,3.0199999999999996,2.0199999999999996,1.0199999999999996,0.019999999999999574,665.8899999999999,937.6099999999999,1960.71,3573.13,5303.24,6855.349999999999,8019.49,8771.509999999998,9256.330000000002,9577.43,9754.25,9827.95,9873.39,9899.970000000001,9914.39,9921.609999999999,9923.759999999998,9923.89,9923.89,NEBRASKA_MERRICK,12.825591089053344
147,2007,NEBRASKA,NANCE,5.04985600724954,3.5623357481644202,96.00099017515291,58415.8575,531.2675000000002,5.098327492211839,31.443611468068536,224.32542314583335,16128.02,11646.84,7883.460000000001,4968.9400000000005,2934.9400000000005,1667.2800000000002,902.49,462.82,233.01999999999998,113.51,49.85,20.990000000000002,6.600000000000001,0.9700000000000006,0.0,0.0,0.0,0.0,0.0,544.99,819.81,1812.43,3371.09,5088.469999999999,6745.33,8018.54,8844.529999999999,9383.52,9703.68,9873.82,9964.470000000001,10011.74,10036.97,10050.39,10056.02,10056.99,10056.99,10056.99,NEBRASKA_NANCE,12.69023598265016
148,2007,NEBRASKA,NEMAHA,4.95934199970871,4.12977914113814,139.642772501936,65570.00166666666,1180.14875,4.979755646417445,31.023863463785048,226.6657258184385,15678.195000000002,11366.43,7768.845000000001,5026.0,3095.65,1820.53,1018.78,541.0,274.745,131.165,57.675,25.229999999999997,11.04,2.919999999999999,0.27999999999999936,0.0,0.0,0.0,0.0,716.8299999999999,995.565,1988.48,3550.3999999999996,5208.635,6680.36,7797.959999999999,8611.3,9151.795,9482.994999999999,9678.759999999998,9790.895,9848.195,9875.52,9887.07,9894.91,9897.55,9897.83,9897.83,NEBRASKA_NEMAHA,17.055075754579676
149,2007,NEBRASKA,NUCKOLLS,5.00461722177069,3.0149809157248098,63.0328349468085,64137.949166666665,1066.8975000000003,4.636911344755971,26.729494775441328,181.5966797542186,13897.793333333335,9686.986666666668,6278.373333333334,3819.8666666666672,2223.3433333333337,1233.7633333333333,659.96,330.9533333333333,162.12,80.41,38.71333333333333,17.22666666666667,9.540000000000001,5.060000000000003,1.8833333333333364,0.48333333333333545,0.0,0.0,0.0,806.0500000000001,1150.9099999999999,2297.963333333333,4033.596666666667,5844.353333333333,7315.946666666666,8340.666666666666,9009.24,9414.876666666667,9661.506666666666,9791.31,9854.199999999999,9888.210000000001,9905.216666666665,9909.726666666666,9912.806666666665,9915.499999999998,9916.9,9917.383333333333,NEBRASKA_NUCKOLLS,9.090109922184812
150,2007,NEBRASKA,OTOE,4.820281565605041,3.79839675231297,118.174330869063,65141.017499999994,1136.460277777778,4.659777388369679,27.022137052180685,184.30320406301925,14034.306666666665,9785.383333333333,6368.173333333335,3926.0166666666664,2304.17,1289.2933333333335,686.7233333333334,339.00666666666666,158.90333333333334,68.53666666666666,29.600000000000005,12.88,4.97,2.033333333333332,1.2166666666666661,0.8833333333333329,0.5499999999999995,0.2166666666666662,0.0,748.9766666666668,1074.72,2232.1766666666667,4020.2766666666666,5820.306666666666,7244.919999999999,8268.863333333333,8937.356666666667,9366.49,9620.506666666666,9767.673333333334,9842.653333333334,9873.013333333332,9887.463333333333,9894.556666666665,9897.16,9897.643333333333,9897.643333333333,9897.76,NEBRASKA_OTOE,14.427817887981718
151,2007,NEBRASKA,PAWNEE,4.81137101657199,4.47371256633074,144.132282827231,64020.81416666667,912.7991666666668,5.1854439252336455,32.37995369937695,233.0306806530374,16562.879999999997,11997.04,8141.1,5226.41,3171.63,1792.02,960.2500000000002,491.46,234.91,108.26000000000002,41.32,11.190000000000001,2.8100000000000023,0.120000000000001,0.0,0.0,0.0,0.0,0.0,461.55999999999995,699.7199999999999,1647.78,3284.93,5092.09,6617.17,7848.179999999999,8765.0,9336.22,9684.36,9875.970000000001,9972.49,10029.05,10056.49,10066.75,10069.439999999999,10069.56,10069.56,10069.56,NEBRASKA_PAWNEE,20.01410412614558
152,2007,NEBRASKA,PHELPS,5.29229929422247,3.7456213388321,112.06943316503002,60894.586388888885,872.2861111111112,4.871514148494288,28.741199448338524,197.89543290530892,14979.303333333335,10495.673333333334,6842.683333333334,4196.426666666667,2448.5899999999997,1379.11,743.9333333333334,380.4866666666667,182.76333333333332,86.54333333333334,42.333333333333336,22.356666666666666,12.839999999999998,6.353333333333334,2.3733333333333335,0.5033333333333339,0.0033333333333338544,0.0,0.0,544.7933333333334,809.1633333333333,1904.1733333333332,3728.213333333333,5633.366666666668,7210.81,8322.803333333333,9034.836666666668,9475.623333333335,9741.516666666668,9900.363333333333,9975.94,10011.3,10024.123333333333,10030.326666666666,10034.943333333333,10038.423333333332,10040.29,10040.79,NEBRASKA_PHELPS,14.029679213914374
153,2007,NEBRASKA,PIERCE,5.07329705522097,3.7543975254941606,102.21316266287901,56117.245555555564,335.99972222222226,5.130327102803739,31.597225402388364,224.33698067017133,16245.230000000001,11692.386666666667,7870.746666666667,4998.21,2993.663333333334,1702.8733333333337,903.0300000000001,435.0366666666667,193.60333333333335,78.83,33.10333333333333,15.043333333333335,7.040000000000002,2.950000000000001,0.8133333333333349,0.3733333333333337,0.040000000000000334,0.0,0.0,472.12999999999994,735.2866666666665,1729.6466666666668,3400.6200000000003,5204.38,6790.126666666666,8005.496666666666,8822.96,9390.703333333333,9744.590000000002,9940.296666666667,10039.01,10078.066666666666,10092.036666666667,10097.903333333334,10101.553333333335,10103.356666666668,10103.756666666666,10104.09,NEBRASKA_PIERCE,14.095500779436676
154,2007,NEBRASKA,PLATTE,5.13638649940182,3.7065238246509504,83.28711885027259,57969.76666666667,472.2983333333334,4.880589953271028,28.630478718847353,194.5247988089953,14988.89,10490.67,6831.170000000001,4160.75,2401.9700000000003,1326.3500000000001,692.22,335.0200000000001,151.32999999999998,61.55,26.239999999999995,9.51,2.84,0.5099999999999998,0.0,0.0,0.0,0.0,0.0,485.82,783.5999999999999,1920.1,3725.9,5630.62,7233.42,8344.07,9080.49,9530.93,9798.35,9950.73,10025.779999999999,10052.42,10068.82,10074.98,10077.31,10077.82,10077.82,10077.82,NEBRASKA_PLATTE,13.738318862705109
155,2007,NEBRASKA,POLK,5.11379338619888,3.40693365168284,87.4801235974026,60799.89833333333,713.2016666666667,5.18634929906542,32.350366822429905,230.8017562879673,16605.625,12092.240000000002,8235.815,5266.68,3122.9000000000005,1719.095,872.93,410.90999999999997,182.44,87.85499999999999,40.735,17.3,4.930000000000001,1.0350000000000001,0.22499999999999964,0.0,0.0,0.0,0.0,548.465,776.58,1661.6549999999997,3194.9049999999997,4906.549999999999,6472.879999999999,7770.495000000001,8711.28,9328.974999999999,9704.41,9884.76,9959.91,9995.66,10015.2,10026.76,10030.43,10031.240000000002,10031.465,10031.465,NEBRASKA_POLK,11.607196906968971
156,2007,NEBRASKA,RICHARDSON,4.889596965719201,4.582930703732231,177.68956715056197,66747.56555555556,1151.0602777777779,5.125004543094497,32.781314453530634,244.13183976291535,16438.3,12134.193333333335,8439.943333333335,5519.540000000001,3429.4300000000003,2008.4333333333334,1102.4366666666667,577.5866666666666,284.3733333333334,137.73666666666668,68.03666666666668,35.546666666666674,18.99,10.199999999999998,5.989999999999999,3.646666666666666,1.6566666666666663,0.5066666666666665,0.06333333333333376,740.39,1007.9499999999999,1885.3666666666668,3260.403333333333,4859.876666666667,6359.95,7543.3966666666665,8444.876666666667,9056.993333333332,9439.206666666667,9663.386666666665,9778.866666666667,9834.01,9857.710000000001,9870.723333333333,9877.17,9879.390000000001,9880.583333333334,9882.13,NEBRASKA_RICHARDSON,21.003253835211602
157,2007,NEBRASKA,SALINE,5.00193085346611,3.7795884253522303,133.573571533325,63283.66791666667,956.5679166666669,4.859473325545171,29.32528431658879,207.85450462899144,15017.829999999998,10673.460000000001,7124.970000000001,4520.555,2742.2300000000005,1596.585,886.4650000000001,463.06999999999994,218.235,94.35499999999999,39.17,14.21,4.050000000000001,0.5350000000000001,0.0,0.0,0.0,0.0,0.0,699.425,975.5550000000001,2047.565,3767.5200000000004,5530.6849999999995,7006.455,8076.66,8801.91,9267.195000000002,9568.71,9757.36,9858.279999999999,9905.305,9926.75,9936.375,9939.89,9940.425,9940.425,9940.425,NEBRASKA_SALINE,14.285288665056552
158,2007,NEBRASKA,SAUNDERS,5.00394630594546,3.8466743016247897,120.267813166708,60703.182499999995,711.8175000000001,5.051096183800623,30.205999669003116,205.30832240517913,15860.37,11301.34,7459.5,4536.860000000001,2569.53,1362.5800000000002,648.9300000000001,270.23999999999995,117.36999999999999,47.46999999999999,19.539999999999996,7.169999999999996,0.5499999999999989,0.0,0.0,0.0,0.0,0.0,0.0,450.06,707.03,1681.19,3303.58,5170.089999999999,6887.78,8141.46,8985.720000000001,9540.5,9855.29,9984.23,10041.76,10061.07,10074.89,10081.510000000002,10082.060000000001,10082.060000000001,10082.060000000001,10082.060000000001,NEBRASKA_SAUNDERS,14.796903182780564
159,2007,NEBRASKA,SEWARD,5.056882545261581,3.5748378107261103,94.9584570847731,61742.28138888889,807.6191666666668,4.998352154724819,30.33808910306335,214.85441341660177,15621.576666666668,11120.86,7375.313333333334,4625.950000000001,2783.06,1627.8266666666668,907.2133333333335,467.7466666666666,228.2033333333333,103.84333333333332,46.076666666666675,21.046666666666667,8.143333333333333,2.523333333333334,0.8733333333333336,0.3633333333333333,0.029999999999999954,0.0,0.0,501.96000000000004,775.2433333333333,1803.6966666666667,3542.383333333333,5433.706666666666,7037.836666666666,8161.446666666668,8884.546666666667,9367.616666666667,9682.723333333333,9867.166666666666,9967.163333333332,10012.026666666667,10031.436666666666,10042.023333333333,10047.8,10048.449999999999,10049.596666666666,10049.929999999998,NEBRASKA_SEWARD,12.779465372997048
160,2007,NEBRASKA,STANTON,5.09558899997642,3.6059385443220897,119.248101778885,58431.155,503.1158333333334,5.071333722741433,30.588581678348913,210.4314118693536,15954.77,11425.34,7589.820000000001,4705.49,2697.6000000000004,1425.6100000000001,696.6800000000001,316.72,134.8,53.94,20.979999999999997,8.979999999999999,2.8199999999999985,1.4699999999999989,0.46999999999999886,0.0,0.0,0.0,0.0,525.6,779.17,1726.65,3343.75,5183.379999999999,6795.719999999999,8082.68,8978.71,9519.72,9828.82,9975.779999999999,10046.64,10073.439999999999,10084.09,10089.25,10090.130000000001,10091.130000000001,10091.6,10091.6,NEBRASKA_STANTON,13.002792785427712
161,2007,NEBRASKA,THAYER,5.14574876790343,3.54149703928001,102.049638810945,63944.56000000001,999.2791666666669,4.895138239875389,28.89081559579439,197.8768248502726,15073.100000000002,10609.68,6886.420000000001,4185.58,2486.88,1416.65,751.03,362.32000000000005,161.90999999999997,65.92,22.11,6.719999999999999,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,572.3299999999999,856.9100000000001,1881.65,3630.2299999999996,5650.789999999999,7281.4,8326.48,9008.0,9467.210000000001,9767.93,9922.529999999999,10009.13,10046.48,10061.61,10068.070000000002,10068.330000000002,10068.330000000002,10068.330000000002,10068.330000000002,NEBRASKA_THAYER,12.542201279229078
162,2007,NEBRASKA,VALLEY,5.051777237427429,3.89858213198465,112.187322905595,56573.03999999999,483.78250000000025,5.318728582554518,34.1083273169782,252.17519929108258,17244.06,12710.760000000002,8826.75,5734.6,3466.0,1972.77,1061.77,551.41,281.07,142.29000000000002,71.71000000000001,35.519999999999996,21.520000000000003,13.590000000000002,8.690000000000001,5.969999999999999,4.969999999999999,3.969999999999999,2.969999999999999,536.93,771.6299999999999,1655.62,3074.7700000000004,4694.18,6299.099999999999,7652.7,8635.57,9288.23,9659.810000000001,9863.57,9966.16,10022.74,10051.0,10060.100000000002,10065.310000000001,10069.21,10070.93,10070.93,NEBRASKA_VALLEY,15.19894263982998
163,2007,NEBRASKA,WASHINGTON,4.96214508493582,3.69953256961452,114.36970352275499,62027.30527777778,838.4655555555559,4.764410695742471,27.67111274662513,185.15878391069575,14559.903333333334,10207.753333333334,6637.413333333334,4001.313333333334,2265.116666666667,1188.6000000000001,573.2233333333334,250.18999999999997,106.62333333333333,46.93333333333334,23.3,9.946666666666667,2.1933333333333334,0.06333333333333317,0.0,0.0,0.0,0.0,0.0,670.11,937.96,1987.6200000000001,3691.67,5523.813333333334,7076.7300000000005,8202.883333333333,8965.699999999999,9441.51,9704.186666666666,9824.786666666667,9872.456666666667,9889.003333333332,9899.56,9907.916666666666,9910.046666666667,9910.109999999999,9910.109999999999,9910.109999999999,NEBRASKA_WASHINGTON,13.686541233638614
164,2007,NEBRASKA,WAYNE,5.07329705522097,3.6149711224727796,104.49331520470501,56425.33083333333,345.95416666666677,5.531713395638628,36.378804478193146,272.96590648091905,18269.149999999998,13624.91,9573.08,6299.21,3895.09,2292.75,1256.9299999999998,624.77,285.6,127.57,60.139999999999986,28.159999999999997,14.079999999999998,6.699999999999999,2.75,0.75,0.0,0.0,0.0,383.73,618.49,1445.66,2808.0299999999997,4451.74,6105.2699999999995,7485.57,8465.75,9160.4,9642.53,9914.27,10040.32,10095.67,10120.27,10130.4,10135.779999999999,10138.98,10140.98,10141.73,NEBRASKA_WAYNE,13.068016216312108
165,2007,NEBRASKA,YORK,5.20510498482586,3.2819601808050494,81.3200450994789,60852.85916666666,739.8997222222223,4.80801272066459,27.844361656282448,186.9528331957425,14674.216666666667,10208.163333333334,6532.246666666667,3906.716666666667,2231.14,1240.0766666666668,648.96,304.14000000000004,143.91666666666666,65.56666666666668,30.546666666666667,12.44,4.293333333333334,1.0800000000000007,0.026666666666667282,0.0,0.0,0.0,0.0,580.4033333333333,834.0166666666668,1877.7666666666667,3705.623333333333,5701.963333333333,7335.096666666667,8424.89,9075.800000000001,9508.693333333335,9775.163333333334,9904.366666666667,9965.276666666667,9993.483333333334,10008.376666666667,10015.47,10018.656666666666,10019.71,10019.736666666666,10019.736666666666,NEBRASKA_YORK,10.771262628389913
166,2008,IOWA,ADAIR,5.12989871492307,4.04428240348057,113.39335216436501,48229.33833333334,280.86277777777786,4.661928219106957,26.88173533878505,181.25183097319575,14016.576666666668,9764.633333333333,6345.676666666667,3906.6766666666667,2258.7833333333333,1221.2133333333334,613.09,297.9766666666667,134.5066666666667,52.05666666666667,19.58666666666667,7.989999999999999,4.260000000000001,2.246666666666668,1.0633333333333337,0.7200000000000001,0.3866666666666667,0.05333333333333338,0.0,761.7533333333334,1092.4766666666667,2256.1866666666665,4054.463333333333,5824.86,7226.29,8273.393333333333,8997.85,9443.17,9680.5,9810.833333333334,9881.686666666666,9911.759999999998,9921.343333333332,9923.89,9925.56,9926.409999999998,9926.42,9926.699999999999,IOWA_ADAIR,16.356220159102573
167,2008,IOWA,ADAMS,5.04985600724954,4.553776994273259,195.56460802260398,50061.3325,431.17250000000007,4.177480529595016,22.561360183021808,145.0046937544782,11857.02,7999.995,5031.665000000001,2982.3500000000004,1687.0000000000002,887.8700000000001,428.64000000000004,193.68,87.3,35.58,15.559999999999999,8.504999999999999,5.0649999999999995,2.0649999999999995,0.23000000000000043,0.0,0.0,0.0,0.0,1123.52,1503.995,2773.165,4564.875,6234.855,7487.04,8335.16,8894.33,9249.18,9440.42,9526.78,9571.445,9588.025,9592.08,9593.685000000001,9596.455,9598.289999999999,9598.52,9598.52,IOWA_ADAMS,20.7368849135724
168,2008,IOWA,ALLAMAKEE,5.135798437050259,4.28249181117107,153.32090261000099,41610.3675,21.068333333333342,4.459152063862929,24.158999386682247,151.87020774289329,12930.82,8706.170000000002,5396.56,3069.875,1604.6250000000002,803.065,393.93500000000006,190.67,83.63499999999999,28.59,7.4049999999999985,1.745,0.3650000000000002,0.0,0.0,0.0,0.0,0.0,0.0,708.385,1115.2350000000001,2437.125,4329.09,6163.450000000001,7686.574999999999,8749.695,9346.99,9658.085000000001,9807.305,9894.154999999999,9944.54,9964.345,9969.64,9971.02,9971.385000000002,9971.385000000002,9971.385000000002,9971.385000000002,IOWA_ALLAMAKEE,18.33973611274727
169,2008,IOWA,APPANOOSE,4.77068462446567,5.531864387976261,193.706136047764,49907.85708333333,238.52666666666676,4.288860007788163,23.092845609423676,149.10772104896807,12132.45,8047.6,4984.72,2972.7250000000004,1704.8550000000002,949.825,516.5350000000001,260.64,113.94,48.25,24.08,13.905000000000001,6.525000000000001,2.950000000000001,0.8100000000000005,0.22499999999999964,0.0,0.0,0.0,850.135,1287.7849999999999,2747.4049999999997,4800.26,6593.27,7861.235000000001,8699.814999999999,9199.95,9488.54,9678.744999999999,9803.275,9860.789999999999,9877.580000000002,9884.18,9889.420000000002,9892.41,9894.325,9894.91,9895.135,IOWA_APPANOOSE,30.60152360695997
170,2008,IOWA,AUDUBON,5.19849703126583,3.75666139914885,96.85386285076929,47415.44916666666,225.32305555555556,4.6388927829698865,27.282180192107997,189.9234767463655,13972.96,9827.833333333332,6537.853333333333,4157.886666666666,2500.6266666666666,1415.4366666666665,749.8566666666667,368.82,169.79999999999998,73.99,32.916666666666664,14.176666666666668,5.716666666666666,2.393333333333334,1.1233333333333337,0.27999999999999997,0.0,0.0,0.0,853.7266666666666,1207.9333333333334,2417.2866666666664,4163.78,5797.166666666667,7101.943333333334,8092.290000000001,8799.776666666667,9265.669999999998,9554.230000000001,9712.176666666666,9791.246666666666,9825.193333333335,9839.943333333335,9847.800000000001,9850.28,9851.270000000002,9852.113333333335,9852.393333333335,IOWA_AUDUBON,14.112504867854994
171,2008,IOWA,BENTON,5.18738580584076,5.039092569113981,151.370592398457,46580.046944444446,141.43777777777782,4.247767393561786,22.88542880321911,148.09471461786086,12025.363333333333,8024.806666666667,4995.713333333333,2974.346666666667,1673.3400000000001,883.2833333333334,461.92666666666673,247.67,120.80666666666666,60.03666666666667,30.47,18.96333333333333,12.969999999999999,9.043333333333333,6.433333333333333,4.766666666666666,3.099999999999999,1.7399999999999995,0.6933333333333328,1004.5033333333332,1397.28,2761.52,4728.043333333334,6452.796666666666,7688.106666666667,8574.423333333334,9153.556666666665,9448.716666666667,9602.869999999999,9696.833333333334,9750.096666666666,9773.67,9781.25,9784.633333333333,9786.893333333333,9787.836666666668,9788.143333333333,9788.763333333332,IOWA_BENTON,25.39245392009974
172,2008,IOWA,BLACK HAWK,5.105945473900579,4.44411259617796,146.63518418747802,45734.41222222222,114.1152777777778,4.394966900311527,24.371849227673938,161.17245984014798,12717.133333333333,8616.316666666666,5497.3533333333335,3349.933333333334,1928.1733333333334,1046.8533333333335,549.53,285.65,141.20333333333335,64.31,26.570000000000004,11.016666666666666,5.11,2.333333333333334,0.810000000000001,0.31333333333333374,0.0,0.0,0.0,898.0833333333334,1275.9333333333332,2635.6366666666668,4563.033333333333,6264.903333333333,7538.336666666666,8467.44,9090.213333333335,9443.756666666666,9630.743333333334,9740.116666666667,9801.456666666665,9833.956666666667,9846.733333333335,9851.116666666667,9853.396666666667,9854.606666666667,9855.103333333334,9855.416666666666,IOWA_BLACK HAWK,19.75013676750761
173,2008,IOWA,BOONE,5.11198778835654,4.63570871251364,162.292975560153,47973.820555555554,249.72888888888895,4.571044262720665,27.214347592159914,194.28399021034525,13729.14,9737.906666666668,6564.573333333334,4259.893333333333,2632.1633333333334,1549.2600000000002,865.9333333333334,457.28,221.65666666666667,95.18333333333334,36.913333333333334,15.62,5.97,2.0066666666666664,0.7666666666666669,0.43333333333333357,0.10000000000000024,0.0,0.0,1041.7433333333333,1403.51,2583.1766666666667,4256.3966666666665,5797.333333333333,7024.443333333333,7972.846666666667,8648.43,9098.133333333333,9383.646666666667,9562.333333333334,9667.513333333334,9715.466666666667,9733.463333333333,9742.539999999999,9746.17,9747.076666666666,9747.31,9747.643333333333,IOWA_BOONE,21.48979526727487
